varmegye_kod,varmegye,oevk,telepules_kod,telepules,tevk,szavazokor,szavazokor_cim,iranyitoszam,pir,kijelolt,akadalymentes,szavazokor_id,oevk_id
14,PEST,10,134,Szigetszentmiklós,03,007,Üdülő sor 298. (Csepel Horgász Egyesület),2310,2310,N,N,14-134-007,14-10
14,PEST,10,134,Szigetszentmiklós,03,008,Horgász utca 18. (Horgásztanya),2310,2310,N,N,14-134-008,14-10
14,PEST,10,134,Szigetszentmiklós,03,009,Csépi út 137. (Tündérkert Óvoda),2310,2310,N,I,14-134-009,14-10
14,PEST,10,134,Szigetszentmiklós,04,010,Adótorony tér 6. (Lakihegyi Akácliget Óvoda),2310,2310,N,I,14-134-010,14-10
14,PEST,10,134,Szigetszentmiklós,04,011,Adótorony tér 6. (Lakihegyi Akácliget Óvoda),2310,2310,N,I,14-134-011,14-10
14,PEST,10,134,Szigetszentmiklós,04,012,Temesvári utca 5. (Cserbóka Óvoda),2310,2310,N,I,14-134-012,14-10
14,PEST,10,134,Szigetszentmiklós,05,013,Nap utca 2. (Napsugár Óvoda),2310,2310,N,I,14-134-013,14-10
14,PEST,10,134,Szigetszentmiklós,05,014,Szent Miklós útja 10/1. (Mocorgó Óvoda),2310,2310,N,I,14-134-014,14-10
14,PEST,10,134,Szigetszentmiklós,05,015,Szent Miklós útja 10/1. (Mocorgó Óvoda),2310,2310,N,I,14-134-015,14-10
14,PEST,10,134,Szigetszentmiklós,06,016,Tököli út 19. (Városi Könyvtár és Közösségi Ház),2310,2310,N,I,14-134-016,14-10
14,PEST,10,134,Szigetszentmiklós,06,017,Petőfi Sándor utca 13. (Petőfi úti Ált. Iskola),2310,2310,N,I,14-134-017,14-10
14,PEST,10,134,Szigetszentmiklós,06,018,Ifjúság tér 4. (Polgármesteri Hivatal Adóhatóság),2310,2310,N,I,14-134-018,14-10
14,PEST,10,134,Szigetszentmiklós,07,019,Nap utca 2. (Napsugár Óvoda),2310,2310,N,I,14-134-019,14-10
14,PEST,10,134,Szigetszentmiklós,07,020,Nap utca 2. (Napsugár Óvoda),2310,2310,N,I,14-134-020,14-10
14,PEST,10,134,Szigetszentmiklós,07,021,Sas utca 7/A. (Szivárvány Óvoda),2310,2310,N,I,14-134-021,14-10
14,PEST,10,134,Szigetszentmiklós,08,022,Szent Miklós útja 10/1. (Mocorgó Óvoda),2310,2310,N,I,14-134-022,14-10
14,PEST,10,134,Szigetszentmiklós,08,023,Váci Mihály u. 4. (Nemzedékek Háza),2310,2310,N,I,14-134-023,14-10
14,PEST,10,134,Szigetszentmiklós,08,024,Váci Mihály u. 4. (Nemzedékek Háza),2310,2310,N,I,14-134-024,14-10
14,PEST,10,134,Szigetszentmiklós,09,025,Sas utca 7/A. (Szivárvány Óvoda),2310,2310,N,I,14-134-025,14-10
14,PEST,10,134,Szigetszentmiklós,09,026,Csépi út 137. (Tündérkert Óvoda),2310,2310,N,I,14-134-026,14-10
14,PEST,10,134,Szigetszentmiklós,09,027,Csépi út 137. (Tündérkert Óvoda),2310,2310,N,I,14-134-027,14-10
14,PEST,10,134,Szigetszentmiklós,10,028,Sas utca 7/A. (Szivárvány Óvoda),2310,2310,N,I,14-134-028,14-10
14,PEST,10,134,Szigetszentmiklós,10,029,Sas utca 7/A. (Szivárvány Óvoda),2310,2310,N,I,14-134-029,14-10
14,PEST,10,134,Szigetszentmiklós,10,030,Csépi út 137. (Tündérkert Óvoda),2310,2310,N,I,14-134-030,14-10
14,PEST,09,135,Szigetújfalu,,001,Fő út 43. (Napköziotthon),2319,2319,N,I,14-135-001,14-09
14,PEST,09,135,Szigetújfalu,,002,Vasút utca 20. (Móra Ferenc Ált. Isk.),2319,2319,N,I,14-135-002,14-09
14,PEST,04,136,Szob,,001,Árpád utca 17. (Művelődési Ház Szob),2628,2628,N,I,14-136-001,14-04
14,PEST,04,136,Szob,,002,Szent Imre u. 12. (Polgármesteri Hivatal Szob),2628,2628,N,I,14-136-002,14-04
14,PEST,04,136,Szob,,003,Árpád u. 54. (Zeneiskola Szob),2628,2628,N,I,14-136-003,14-04
14,PEST,04,137,Szokolya,,001,Fő utca 83. (Önkormányzat),2624,2624,N,I,14-137-001,14-04
14,PEST,04,137,Szokolya,,002,Lévai u. 5/C. (Szalajka IKSZT),2624,2624,N,I,14-137-002,14-04
14,PEST,11,138,Sződ,,001,Dózsa Gy. u. 100. (Faluház),2134,2134,N,I,14-138-001,14-11
14,PEST,11,138,Sződ,,002,Dózsa Gy. u. 100. (Faluház),2134,2134,N,I,14-138-002,14-11
14,PEST,11,138,Sződ,,003,Dózsa Gy. u. 100 (Faluház),2134,2134,N,I,14-138-003,14-11
14,PEST,11,139,Sződliget,,001,Szent István utca 29. (Közösségi Ház),2133,2133,N,I,14-139-001,14-11
14,PEST,11,139,Sződliget,,002,Vörösmarty utca 8-12. (Csemeteliget Óvoda),2133,2133,N,I,14-139-002,14-11
14,PEST,11,139,Sződliget,,003,Rákóczi utca 1-3. (Általános Iskola 1.terem),2133,2133,N,I,14-139-003,14-11
14,PEST,11,139,Sződliget,,004,Rákóczi utca 1-3. (Általános Iskola 2. terem),2133,2133,N,I,14-139-004,14-11
14,PEST,04,140,Tahitótfalu,,001,Kossuth L. u. 26. (Iskola),2021,2021,N,I,14-140-001,14-04
14,PEST,04,140,Tahitótfalu,,002,Bajcsy-Zsilinszky út 2. (Népház),2021,2021,N,N,14-140-002,14-04
14,PEST,04,140,Tahitótfalu,,003,Almásy L. u. 17. (Bölcsőde épület),2022,2022,N,N,14-140-003,14-04
14,PEST,04,140,Tahitótfalu,,004,Almásy László u. 17. (Óvoda),2022,2022,N,N,14-140-004,14-04
14,PEST,09,141,Taksony,,001,Fő tér 1. (Fő téri iskola épülete),2335,2335,N,I,14-141-001,14-09
14,PEST,09,141,Taksony,,002,Iskola utca 3. (Iskola),2335,2335,N,I,14-141-002,14-09
14,PEST,09,141,Taksony,,003,Széchenyi út 36. (Új orvosi rendelő),2335,2335,N,I,14-141-003,14-09
14,PEST,09,141,Taksony,,004,Szent Anna tér 1. (Óvoda tornaterem),2335,2335,N,I,14-141-004,14-09
14,PEST,09,141,Taksony,,005,Fő út 89. (Műv. Ház),2335,2335,N,I,14-141-005,14-09
14,PEST,09,141,Taksony,,006,Szent Anna tér 1. (Óvoda aula),2335,2335,N,I,14-141-006,14-09
14,PEST,13,142,Tatárszentgyörgy,,001,Kossuth u. 10. (Iskola),2375,2375,N,I,14-142-001,14-13
14,PEST,13,142,Tatárszentgyörgy,,002,Rákóczi u. 15. (Polgármesteri Hivatal),2375,2375,N,I,14-142-002,14-13
14,PEST,13,143,Táborfalva,,001,Köztársaság tér 2. (Műv. Ház),2381,2381,N,I,14-143-001,14-13
14,PEST,13,143,Táborfalva,,002,Iskola utca 7. (Ált.Isk.),2381,2381,N,N,14-143-002,14-13
14,PEST,13,143,Táborfalva,,003,Köztársaság tér 2. (Műv. Ház),2381,2381,N,I,14-143-003,14-13
14,PEST,12,144,Tápióbicske,,001,Rákóczi út 93. (Polgármesteri Hiv.),2764,2764,N,I,14-144-001,14-12
14,PEST,12,144,Tápióbicske,,002,Rákóczi út 61. (Műv.Ház.),2764,2764,N,I,14-144-002,14-12
14,PEST,12,144,Tápióbicske,,003,Rákóczi út 61. (Műv.Ház),2764,2764,N,I,14-144-003,14-12
14,PEST,12,145,Tápiógyörgye,,001,Szent István tér 7. (Ált. Isk.),2767,2767,N,I,14-145-001,14-12
14,PEST,12,145,Tápiógyörgye,,002,Kovács J. u. 23. (Aréna Sport Klub),2767,2767,N,I,14-145-002,14-12
14,PEST,12,145,Tápiógyörgye,,003,Deák F. u. 2. (Faluház),2767,2767,N,I,14-145-003,14-12
14,PEST,12,145,Tápiógyörgye,,004,Petőfi u. 12. (Zeneiskola),2767,2767,N,I,14-145-004,14-12
14,PEST,12,146,Tápióság,,001,Szabadság u. 10. (Könyvtár),2253,2253,N,N,14-146-001,14-12
14,PEST,12,146,Tápióság,,002,Bicskei u. 8. (Egészségház Váróterme),2253,2253,N,I,14-146-002,14-12
14,PEST,12,146,Tápióság,,003,Bicskei u. 3. (Polg. Mest. Hiv.),2253,2253,N,I,14-146-003,14-12
14,PEST,12,147,Tápiószecső,,001,Határ út 27. (Mácsár kifőzde),2251,2251,N,I,14-147-001,14-12
14,PEST,12,147,Tápiószecső,,002,Bajcsy-Zsilinszky út 4. (könyvtár),2251,2251,N,I,14-147-002,14-12
14,PEST,12,147,Tápiószecső,,003,Rákóczi út 16. (óvoda),2251,2251,N,I,14-147-003,14-12
14,PEST,12,147,Tápiószecső,,004,Dózsa György út 38. (Idősek Klubja),2251,2251,N,I,14-147-004,14-12
14,PEST,12,147,Tápiószecső,,005,Árpád út 45. (óvoda),2251,2251,N,I,14-147-005,14-12
14,PEST,12,147,Tápiószecső,,006,Kátai út 90. (óvoda),2251,2251,N,I,14-147-006,14-12
14,PEST,12,147,Tápiószecső,,007,Sági út 48. (Élelmiszerbolt helye),2251,2251,N,I,14-147-007,14-12
14,PEST,12,148,Tápiószele,,001,Rákóczi út 4. (Polgármesteri Hivatal),2766,2766,N,I,14-148-001,14-12
14,PEST,12,148,Tápiószele,,002,Bartók Béla út 20. (Gondozási Központ),2766,2766,N,I,14-148-002,14-12
14,PEST,12,148,Tápiószele,,003,Széchenyi út 20. (Könyvtár),2766,2766,N,I,14-148-003,14-12
14,PEST,12,148,Tápiószele,,004,Farmosi út 8. (általános iskola épülete),2766,2766,N,N,14-148-004,14-12
14,PEST,12,148,Tápiószele,,005,Farmosi út 8. (általános iskola épülete),2766,2766,N,N,14-148-005,14-12
14,PEST,12,148,Tápiószele,,006,Széchenyi út 20. (általános iskola épülete),2766,2766,N,I,14-148-006,14-12
14,PEST,12,149,Tápiószentmárton,,001,Fő u. 30. (Óvoda),2711,2711,N,I,14-149-001,14-12
14,PEST,12,149,Tápiószentmárton,,002,Bartók B. u. 5. (Ált. Isk.),2711,2711,N,I,14-149-002,14-12
14,PEST,12,149,Tápiószentmárton,,003,Kossuth L. u. 100. (Ált. isk.),2711,2711,N,I,14-149-003,14-12
14,PEST,12,149,Tápiószentmárton,,004,Béke tér 14. (Újf. Óvoda),2711,2711,N,I,14-149-004,14-12
14,PEST,12,149,Tápiószentmárton,,005,Görgei Artúr u. 47. (Ifj. Szálláshely),2711,2711,N,I,14-149-005,14-12
14,PEST,12,150,Tápiószőlős,,001,Kossuth Lajos út.3. (Művelődési Ház),2769,2769,N,I,14-150-001,14-12
14,PEST,12,150,Tápiószőlős,,002,Kossuth Lajos út.3. (Művelődési Ház),2769,2769,N,I,14-150-002,14-12
14,PEST,12,150,Tápiószőlős,,003,Kossuth Lajos út 85. (Régi védőnői rendelő),2769,2769,N,I,14-150-003,14-12
14,PEST,12,150,Tápiószőlős,,004,Kossuth Lajos út 85. (Régi védőnői rendelő),2769,2769,N,I,14-150-004,14-12
14,PEST,01,151,Tárnok,01,001,Fő utca 43. (Heinrich Antal Ház),2461,2461,N,I,14-151-001,14-01
14,PEST,01,151,Tárnok,02,002,Fő utca 43. (Heinrich Antal Ház),2461,2461,N,I,14-151-002,14-01
14,PEST,01,151,Tárnok,03,003,Iskola utca 1. (Általános Iskola),2461,2461,N,I,14-151-003,14-01
14,PEST,01,151,Tárnok,04,004,Iskola utca 1. (Általános Iskola),2461,2461,N,I,14-151-004,14-01
14,PEST,01,151,Tárnok,05,005,Iskola utca 1. (Általános Iskola),2461,2461,N,I,14-151-005,14-01
14,PEST,01,151,Tárnok,06,006,Iskola utca 1. (Általános Iskola),2461,2461,N,I,14-151-006,14-01
14,PEST,01,151,Tárnok,07,007,Dózsa György út 71. (Óvoda),2461,2461,N,I,14-151-007,14-01
14,PEST,01,151,Tárnok,08,008,Dózsa György út 71. (Óvoda),2461,2461,N,I,14-151-008,14-01
14,PEST,03,152,Telki,,001,"Muskátli utca 2. (Általános Iskola, Aula)",2089,2089,N,I,14-152-001,14-03
14,PEST,03,152,Telki,,002,"Muskátli utca 2. (Általános Iskola, ebédlő)",2089,2089,N,N,14-152-002,14-03
14,PEST,03,152,Telki,,003,"Muskátli utca 2.(Általános Iskola,11.sz. tanterem)",2089,2089,N,N,14-152-003,14-03
14,PEST,03,152,Telki,,004,Tengelice utca 3. (Óvoda),2089,2089,N,I,14-152-004,14-03
14,PEST,04,153,Tésa,,001,Petőfi u. 2. (Önk. Hiv.),2636,2636,N,I,14-153-001,14-04
14,PEST,03,154,Tinnye,,001,Kossuth Lajos utca 10. (Műv.Ház),2086,2086,N,I,14-154-001,14-03
14,PEST,03,154,Tinnye,,002,Kossuth Lajos utca 10 (Műv.Ház),2086,2086,N,I,14-154-002,14-03
14,PEST,12,155,Tóalmás,,001,Béke u. 27. (Ált.Isk.),2252,2252,N,I,14-155-001,14-12
14,PEST,12,155,Tóalmás,,002,Rákóczi u. 4. (Műv.Ház),2252,2252,N,I,14-155-002,14-12
14,PEST,12,155,Tóalmás,,003,Béke u. 27. (Ált. Isk.),2252,2252,N,I,14-155-003,14-12
14,PEST,03,156,Tök,,001,Kútvölgy 15. (Művelődési Ház),2073,2073,N,I,14-156-001,14-03
14,PEST,09,157,Tököl,01,001,Kisfaludy utca 2.(Pesti úti Ált.Iskola - Főbejárat,2316,2316,N,I,14-157-001,14-09
14,PEST,09,157,Tököl,02,002,Kisfaludy utca 2.(Pesti úti Ált.Iskola-Tornaterem),2316,2316,N,I,14-157-002,14-09
14,PEST,09,157,Tököl,03,003,Fő utca 49.(Hagyományőrző Óvoda),2316,2316,N,I,14-157-003,14-09
14,PEST,09,157,Tököl,04,004,Fő utca 117.(Házasságkötő terem),2316,2316,N,I,14-157-004,14-09
14,PEST,09,157,Tököl,05,005,Kossuth L.u.66.(Művelődési Központ),2316,2316,N,I,14-157-005,14-09
14,PEST,09,157,Tököl,06,006,Aradi utca 56.(Aradi úti Ált.Iskola-Főbejárata),2316,2316,N,I,14-157-006,14-09
14,PEST,09,157,Tököl,07,007,Csépi út 57.(Szivárvány Óvoda),2316,2316,N,I,14-157-007,14-09
14,PEST,09,157,Tököl,08,008,Aradi utca 56.(Aradi úti Ált.Iskola-Tornaterem),2316,2316,N,I,14-157-008,14-09
14,PEST,02,158,Törökbálint,01,001,Dózsa György utca 15. (Zimándy Ignác Ált. Isk.),2045,2045,N,I,14-158-001,14-02
14,PEST,02,158,Törökbálint,01,002,Dózsa György utca 15. (Zimándy Ignác Ált. Isk.),2045,2045,N,I,14-158-002,14-02
14,PEST,02,158,Törökbálint,02,003,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-003,14-02
14,PEST,02,158,Törökbálint,02,004,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-004,14-02
14,PEST,02,158,Törökbálint,03,005,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-005,14-02
14,PEST,02,158,Törökbálint,03,006,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-006,14-02
14,PEST,02,158,Törökbálint,04,007,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-007,14-02
14,PEST,02,158,Törökbálint,04,008,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-008,14-02
14,PEST,02,158,Törökbálint,05,009,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-009,14-02
14,PEST,02,158,Törökbálint,05,010,Árpád utca 30. (Bóbita Óvoda),2045,2045,N,I,14-158-010,14-02
14,PEST,02,158,Törökbálint,06,011,Dózsa György utca 15. (Zimándy Ignác Ált. Isk.),2045,2045,N,I,14-158-011,14-02
14,PEST,02,158,Törökbálint,06,012,Dózsa György utca 15. (Zimándy ignác Ált. Isk.),2045,2045,N,I,14-158-012,14-02
14,PEST,02,158,Törökbálint,07,013,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-013,14-02
14,PEST,02,158,Törökbálint,07,014,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-014,14-02
14,PEST,02,158,Törökbálint,08,015,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-015,14-02
14,PEST,02,158,Törökbálint,08,016,Köztársaság tér 8. (Bálint M. Ált. Isk. és Gimn.),2045,2045,N,I,14-158-016,14-02
14,PEST,14,159,Törtel,,001,"Törtel, Dózsa Gy. u. 20-22. (Malom)",2747,2747,N,I,14-159-001,14-14
14,PEST,14,159,Törtel,,002,"Törtel, Dózsa Gy. út 19. (Régi művelődési ház)",2747,2747,N,I,14-159-002,14-14
14,PEST,14,159,Törtel,,003,"Törtel, Kossuth Lajos út 3. (Óvoda)",2747,2747,N,I,14-159-003,14-14
14,PEST,14,159,Törtel,,004,"Törtel, Szent István tér 2. (Sportcsarnok)",2747,2747,N,I,14-159-004,14-14
14,PEST,07,160,Tura,,001,Petőfi S. tér 1. (Házasságkötő terem),2194,2194,N,I,14-160-001,14-07
14,PEST,07,160,Tura,,002,Park u. 38. (Park úti Iskola),2194,2194,N,I,14-160-002,14-07
14,PEST,07,160,Tura,,003,Iskola u. 5. (Iskola úti Iskola),2194,2194,N,I,14-160-003,14-07
14,PEST,07,160,Tura,,004,Hevesy Gy.u.1.(Hevesy Gy.Ált.Iskola),2194,2194,N,I,14-160-004,14-07
14,PEST,07,160,Tura,,005,Hevesy Gy.u.1.(Hevesy Gy.Ált.Iskola),2194,2194,N,I,14-160-005,14-07
14,PEST,13,161,Újhartyán,,001,Zrínyi M. u. 1. (Iskola),2367,2367,N,I,14-161-001,14-13
14,PEST,13,161,Újhartyán,,002,Béla gödör park 3. (Új óvoda),2367,2367,N,I,14-161-002,14-13
14,PEST,13,161,Újhartyán,,003,Cigleher út 1/a (Városi Vízműtelep),2367,2367,N,N,14-161-003,14-13
14,PEST,13,162,Újlengyel,,001,Kossuth L. u. 69. (Önkormányzati Hivatal),2724,2724,N,I,14-162-001,14-13
14,PEST,13,162,Újlengyel,,002,Kossuth L. u. 8o. (Általános Iskola),2724,2724,N,I,14-162-002,14-13
14,PEST,14,163,Újszilvás,,001,Alkotmány utca 73. (Központi Iskola),2768,2768,N,I,14-163-001,14-14
14,PEST,14,163,Újszilvás,,002,Szent István utca 4. (Faluháza),2768,2768,N,I,14-163-002,14-14
14,PEST,14,163,Újszilvás,,003,Alkotmány utca 73. Központi Iskola),2768,2768,N,I,14-163-003,14-14
14,PEST,12,164,Úri,,001,Széchenyi u. 61. (Óvoda),2244,2244,N,I,14-164-001,14-12
14,PEST,12,164,Úri,,002,Rákóczi u. 31. (PMH),2244,2244,N,I,14-164-002,14-12
14,PEST,08,165,Üllő,01,001,Malom u. 1. (Árpád Fejedelem Általános Iskola),2225,2225,N,I,14-165-001,14-08
14,PEST,08,165,Üllő,02,002,Pesti út 98. (Napraforgó Óvoda),2225,2225,N,I,14-165-002,14-08
14,PEST,08,165,Üllő,03,003,Vasadi u. 1. (Vargha Gyula Városi Könyvtár),2225,2225,N,I,14-165-003,14-08
14,PEST,08,165,Üllő,04,004,Faiskola u. 17. (Pitypang Óvoda),2225,2225,N,I,14-165-004,14-08
14,PEST,08,165,Üllő,05,005,Faiskola u. 17. (Pitypang Óvoda),2225,2225,N,I,14-165-005,14-08
14,PEST,08,165,Üllő,06,006,Pesti út 124. (Civil Központ),2225,2225,N,I,14-165-006,14-08
14,PEST,08,165,Üllő,07,007,Dóra Sándor krt. 13. (Gyöngyvirág Óvoda),2225,2225,N,I,14-165-007,14-08
14,PEST,08,165,Üllő,08,008,Gyöngyvirág tér 1/A. (Volt óvoda épülete),2225,2225,N,I,14-165-008,14-08
14,PEST,03,166,Üröm,,001,Ady E. u. 6. (Idősek Klubja),2096,2096,N,I,14-166-001,14-03
14,PEST,03,166,Üröm,,002,Iskola u. 4. (Műv.Ház.),2096,2096,N,I,14-166-002,14-03
14,PEST,03,166,Üröm,,003,Iskola u. 3. (Iskola),2096,2096,N,I,14-166-003,14-03
14,PEST,03,166,Üröm,,004,Ürömi út 14 ( volt élelmiszer bolt),2096,2096,N,I,14-166-004,14-03
14,PEST,03,166,Üröm,,005,Fő u. 37. (Óvoda),2096,2096,N,I,14-166-005,14-03
14,PEST,07,167,Valkó,,001,Szabadság u. 45. (Ált. Isk.),2114,2114,N,N,14-167-001,14-07
14,PEST,07,167,Valkó,,002,Szabadság u. 45. (Ált. Isk.),2114,2114,N,I,14-167-002,14-07
14,PEST,13,168,Vasad,,001,"Petőfi S. u. 54. (Könyvtár és Műv. Ház, díszterem)",2211,2211,N,I,14-168-001,14-13
14,PEST,13,168,Vasad,,002,"Petőfi S. u. 54. (Könyvtár és Műv. Ház, tárgyaló)",2211,2211,N,I,14-168-002,14-13
14,PEST,11,169,Vác,06,001,Deákvári fasor 2. (Váci Humán Szolgáltató Központ),2600,2600,N,N,14-169-001,14-11
14,PEST,11,169,Vác,01,002,Árpád út 85. (Árpád Fejedelem Ált. Isk.),2600,2600,N,I,14-169-002,14-11
14,PEST,11,169,Vác,01,003,Hársfa utca 4. (Hársfa utcai óvoda),2600,2600,N,N,14-169-003,14-11
14,PEST,11,169,Vác,01,004,"Árpád u.85., (Árpád Fejedelem Ált. Isk.)",2600,2600,N,I,14-169-004,14-11
14,PEST,11,169,Vác,02,005,Dr.Csányi krt.13. (Óvoda),2600,2600,N,N,14-169-005,14-11
14,PEST,11,169,Vác,02,006,Tabán u. 28. (Fogyatékosok Napközi Otthona),2600,2600,N,I,14-169-006,14-11
14,PEST,11,169,Vác,02,007,"Báthori u.17., (Juhász Gy. Ált. Isk.)",2600,2600,N,N,14-169-007,14-11
14,PEST,11,169,Vác,03,008,"Kossuth tér 3., (Pikéthy Tibor Zeneműv. Szki.)",2600,2600,N,N,14-169-008,14-11
14,PEST,11,169,Vác,03,009,"Budapesti Főút 37., (Katona L. Városi Könyvtár)",2600,2600,N,I,14-169-009,14-11
14,PEST,11,169,Vác,03,010,Budapesti Főút 61. (Idősek Klubja),2600,2600,N,I,14-169-010,14-11
14,PEST,11,169,Vác,04,011,"Dr.Csányi krt.63., (Madách I. Műv. Közp.)",2600,2600,N,I,14-169-011,14-11
14,PEST,11,169,Vác,04,012,Kertész u. 9. (Kertész utcai Óvoda),2600,2600,N,N,14-169-012,14-11
14,PEST,11,169,Vác,05,013,"Nagymező u. 14., (Földváry K. Ált. Isk.)",2600,2600,N,I,14-169-013,14-11
14,PEST,11,169,Vác,04,014,"Nagymező u. 14., (Földváry K. Ált. Isk.)",2600,2600,N,I,14-169-014,14-11
14,PEST,11,169,Vác,05,015,"Nagymező u. 14., (Földváry K. Ált. Isk.)",2600,2600,N,I,14-169-015,14-11
14,PEST,11,169,Vác,05,016,"Kölcsey u. 4., (Kölcsey utcai Óvoda)",2600,2600,N,N,14-169-016,14-11
14,PEST,11,169,Vác,06,017,"Vám u. 11., (Alsóvárosi Óvoda)",2600,2600,N,N,14-169-017,14-11
14,PEST,11,169,Vác,06,018,Nagymező u. 14. (Földváry K. Ált. Isk.),2600,2600,N,I,14-169-018,14-11
14,PEST,11,169,Vác,07,019,"Naszály út 8., (Király E. Ipari Szakközépiskola)",2600,2600,N,I,14-169-019,14-11
14,PEST,11,169,Vác,07,020,Naszály út 8. (Király E. Ipari Szakközépiskola),2600,2600,N,I,14-169-020,14-11
14,PEST,11,169,Vác,08,021,Bauer M. u.18. (Deákvári R.K.Közösségi Ház),2600,2600,N,I,14-169-021,14-11
14,PEST,11,169,Vác,08,022,"Diófa u. 1., (Diófa utcai Óvoda)",2600,2600,N,N,14-169-022,14-11
14,PEST,11,169,Vác,09,023,"Deákvári főtér 5., (Petőfi S. Ált. Iskola)",2600,2600,I,I,14-169-023,14-11
14,PEST,11,169,Vác,09,024,"Deákvári főtér 5., (Petőfi S. Ált. Iskola)",2600,2600,N,I,14-169-024,14-11
14,PEST,11,169,Vác,07,025,"Újhegyi út 46., (Újhegyi úti Óvoda)",2600,2600,N,N,14-169-025,14-11
14,PEST,11,169,Vác,09,026,"Sirály u. 7., (Sirály utcai Óvoda)",2600,2600,N,N,14-169-026,14-11
14,PEST,11,169,Vác,10,027,Radnóti út 7. (Radnóti M. Ált. Isk.),2600,2600,N,I,14-169-027,14-11
14,PEST,11,169,Vác,10,028,"Radnóti út 7., (Radnóti M. Ált. Isk.)",2600,2600,N,I,14-169-028,14-11
14,PEST,11,169,Vác,10,029,"Radnóti út 7., (Radnóti M. Ált. Isk.)",2600,2600,N,I,14-169-029,14-11
14,PEST,11,169,Vác,08,030,"Diófa u. 1., (Diófa utcai Óvoda)",2600,2600,N,N,14-169-030,14-11
14,PEST,11,170,Vácduka,,001,Béke tér 2. (Művelődési Ház),2167,2167,N,I,14-170-001,14-11
14,PEST,11,171,Vácegres,,001,Szabadság u. 33. (Művelődési Ház),2184,2184,N,I,14-171-001,14-11
14,PEST,11,172,Váchartyán,,001,Fő u. 55. (Polg. Hiv.),2164,2164,N,I,14-172-001,14-11
14,PEST,11,172,Váchartyán,,002,Fő út 45. (Közösségi ház),2164,2164,N,I,14-172-002,14-11
14,PEST,11,173,Váckisújfalu,,001,Kossuth u. 23. (Kisvakond óvoda),2185,2185,N,I,14-173-001,14-11
14,PEST,11,174,Vácrátót,,001,Petőfi tér 6-8. (Általános Iskola),2163,2163,N,I,14-174-001,14-11
14,PEST,11,174,Vácrátót,,002,Petőfi tér 6-8. (Általános Iskola),2163,2163,N,I,14-174-002,14-11
14,PEST,07,175,Vácszentlászló,,001,Fő u. 2. (Általános Iskola),2115,2115,N,I,14-175-001,14-07
14,PEST,07,175,Vácszentlászló,,002,Fő u. 2. (Művelődési Ház),2115,2115,N,I,14-175-002,14-07
14,PEST,04,176,Vámosmikola,,001,Kossuth u. 2. (Önk. Hiv.),2635,2635,N,I,14-176-001,14-04
14,PEST,04,176,Vámosmikola,,002,Rákóczi u. 1. (Szabadidő. Közp.),2635,2635,N,I,14-176-002,14-04
14,PEST,08,177,Vecsés,01,001,Petőfi tér 1.(Petőfi S. R. Kat. Ált.Isk.),2220,2220,I,I,14-177-001,14-08
14,PEST,08,177,Vecsés,01,002,Petőfi tér 1.(Petőfi S. R. Kat. Ált.Isk.),2220,2220,N,I,14-177-002,14-08
14,PEST,08,177,Vecsés,01,003,Petőfi tér 1.(Petőfi S. R. Kat. Ált.Isk.),2220,2220,N,I,14-177-003,14-08
14,PEST,08,177,Vecsés,02,004,Petőfi tér 1.(Petőfi S. R. Kat. Ált.Isk.),2220,2220,N,I,14-177-004,14-08
14,PEST,08,177,Vecsés,02,005,Telepi út 43. (Bálint Ágnes Kulturális Központ),2220,2220,N,I,14-177-005,14-08
14,PEST,08,177,Vecsés,02,006,Telepi út 43. (Bálint Ágnes Kulturális Központ),2220,2220,N,I,14-177-006,14-08
14,PEST,08,177,Vecsés,03,007,Fő u. 90-92. (Grassalkovich A. Ált. Isk.),2220,2220,N,I,14-177-007,14-08
14,PEST,08,177,Vecsés,03,008,Fő u. 90-92. (Grassalkovich A. Ált. Isk.),2220,2220,N,I,14-177-008,14-08
14,PEST,08,177,Vecsés,03,009,Fő u. 90-92. (Grassalkovich A. Ált. Isk.),2220,2220,N,I,14-177-009,14-08
14,PEST,08,177,Vecsés,04,010,Fő u. 90-92. (Grassalkovich A. Ált. Isk.),2220,2220,N,I,14-177-010,14-08
14,PEST,08,177,Vecsés,04,011,Jókai M.u.8. (Gondozási Központ),2220,2220,N,I,14-177-011,14-08
14,PEST,08,177,Vecsés,04,012,Jókai M.u.8. (Gondozási Központ),2220,2220,N,I,14-177-012,14-08
14,PEST,08,177,Vecsés,05,013,Erzsébet tér 1. (Vecsési Andrássy Gy. Ált. Isk.),2220,2220,N,I,14-177-013,14-08
